38.29667074904067, 21.795104804142365
38.29664965157011, 21.79507530008119
38.29661807609092, 21.795022997005628
38.29659281569851, 21.794976058352045
38.296569660331066, 21.794950577368674
38.29653282223131, 21.794906320923864
38.29649808914866, 21.794843289017617
38.29647493375099, 21.794807079199142
38.2964286229335, 21.794723930727077
38.29640862506836, 21.79469844971531
38.29634652640868, 21.794605913512523
38.2962760075273, 21.794477167491266
38.29622127640796, 21.794398042332368
38.29618338560883, 21.794352444783172
38.2961423372208, 21.794277342937434
38.29611181404539, 21.79422638097068
38.29610655142226, 21.79421028768569
38.29602655958554, 21.794097634917083
38.2959907737353, 21.79402387417574
38.29595919797043, 21.793989005461647
38.29591604440288, 21.79392731465979
38.295874995863606, 21.793852212814052
38.29582973719082, 21.79378381649026
38.29557607758009, 21.79329163109508
38.29536346594965, 21.793044867887662
38.295169799367834, 21.792647900988776
38.29500349830358, 21.792393091155027
38.29492350525084, 21.792275073968874
38.294797200251175, 21.792079272728206
38.29469826116953, 21.791926386737988
38.29460142705553, 21.791757407585088
38.294531959024575, 21.791617932728716
38.29437197179125, 21.79131216092822
38.29426250663098, 21.791172686006476
38.294064626898034, 21.7907971767778
38.293995158353184, 21.79062283320734
38.293883587513044, 21.790464582824633
38.29369202209878, 21.790118577892496
38.29361413271979, 21.790011289541447
38.29352992789168, 21.789861085849974
38.293475194701024, 21.789748433081368
38.29346256395887, 21.78955531404948
38.293350992307566, 21.7894855766213
38.293252051254534, 21.789343419440666
38.29320573838008, 21.789262953177374
38.29310258687168, 21.789064469727933
38.29299943521666, 21.78887671511359
38.29292575537329, 21.788750651301108
38.29284576003007, 21.788621905279843
38.292755238877454, 21.788455608335717
38.292711030831654, 21.788380506489982
38.29258051167054, 21.788139107608245
38.292426835596835, 21.787876251148173
38.29235526032813, 21.787723365247924
38.29225000245178, 21.787565114930125
38.292199478616915, 21.787428322282537
38.292098430841634, 21.787294211843722
38.292031065568864, 21.78715473690741
38.291923702053815, 21.786950889040412
38.29183107457986, 21.786776545469955
38.29174686768276, 21.78661561294338
38.29173634181376, 21.78645736262558
38.29159950537772, 21.7863876251974
38.29152371892383, 21.78623473921602
38.29141003910819, 21.786052349019233
38.2913531991336, 21.78592628520675
38.29125636054568, 21.78571975507632
38.29109215570543, 21.785486402912788
38.29104584145256, 21.78541398327583
38.29090689851182, 21.78516185560408
38.290738482475184, 21.784898999144
38.29065848472087, 21.78465491814536
38.29061427539776, 21.784625413848822
38.29055322438349, 21.78452080770655
38.29052585667075, 21.784327688674658
38.29043112219198, 21.784177484934986
38.290229021576195, 21.78426063340705
38.29019744330416, 21.784394743845862
38.29010060318418, 21.78450739661447
38.28989639640689, 21.78467637577907
38.28976587219521, 21.78480243959156
38.28954482259163, 21.785025062919985
38.28938692960548, 21.785151126732476
38.28921640478987, 21.785263779516118
38.289029037560354, 21.78546226296556
38.28892798537064, 21.785545411437624
38.28874482790752, 21.78570097958889
38.28854482786248, 21.78587532315935
38.28834693253864, 21.786057713356133
38.288161668332236, 21.786229374762428
38.287837454850546, 21.786497595640054
38.287635346999984, 21.78666657485166
38.287277446322335, 21.786953571190722
38.287113232473196, 21.787122550373446
38.28694901824891, 21.787240567609253
38.286900596037874, 21.78728348294967
38.28683954189968, 21.78716546576352
38.28673006538531, 21.78699112219306
38.28663532596076, 21.786803367578724
38.28654690238137, 21.78662902395028
38.28645426804495, 21.78645468037982
38.28639742418906, 21.786352756446323
38.28630900032477, 21.786199870546074
38.286260577686775, 21.78609794661257
38.286184785666784, 21.78596383617376
38.28611109890482, 21.785934331877222
38.286033201389415, 21.785993340470302
38.28600162127566, 21.78605771346877
38.285927934327745, 21.786095264391637
38.285871090059686, 21.78614890856716
38.2858416152365, 21.786173048446148
38.28577213882018, 21.78625083250066
38.28574476930458, 21.78624546808311
38.285650028593984, 21.78632861655517
38.28557213058376, 21.78640908281846
38.285481600358736, 21.786484184664193
38.285386859304666, 21.786556604301158
38.285285802044, 21.78663975277322
38.28520369291615, 21.78671217241018
38.285174217821954, 21.786747041124272
38.285127899792585, 21.78677654542081
38.285066844163275, 21.786814096343676
38.28503736901353, 21.78686237610165
38.28509421393449, 21.786975028870252
38.28513632125466, 21.787034037463332
38.28520579827956, 21.78717887673725
38.28526053770492, 21.787248614185245
38.28528790740312, 21.787326398239756
38.28537001643571, 21.787460508678567
38.28541633431106, 21.787543657172126
38.285456336088274, 21.787621441226637
38.28548581106792, 21.787683132028494
38.28550896997212, 21.787734093995244
38.28555949846468, 21.787750187247898
38.285635291137574, 21.78769922528115
38.28572371582258, 21.787640216688068
38.285816351091334, 21.787549021589676
38.28593214501106, 21.787471237535165
38.28601846399465, 21.787380042436773
38.286115309561396, 21.787296893964708
38.28622057633519, 21.78721106328387
38.28637005490076, 21.787082317247336
38.28643321476169, 21.78702330865426
38.28654690237287, 21.786921384720763
38.28663322062539, 21.786859693918906
38.28667743238799, 21.786907973718872
38.28672374942858, 21.78699648660849
38.28678269834656, 21.787082317289332
38.28682480468726, 21.78718424122283
38.28686270037299, 21.787243249815905
38.28691533323702, 21.787304940617762
38.28693428105872, 21.787369313628393
38.286976387311476, 21.787385406881047
38.28707954752749, 21.787286165156328
38.28719533943204, 21.78720569889304
38.2872332349243, 21.78717083017895
